월(Monthly),구분,시군구,미분양현황
2018-10,전북,임실군,29
2018-10,전북,순창군,44
2018-10,전북,고창군,
2018-10,전북,부안군,
2018-10,전남,계,1,742
2018-10,전남,목포시,562
2018-10,전남,여수시,
2018-10,전남,순천시,
2018-10,전남,나주시,20
2018-10,전남,광양시,60
2018-10,전남,담양군,
2018-10,전남,곡성군,
2018-10,전남,구례군,
2018-10,전남,고흥군,
2018-10,전남,보성군,
2018-10,전남,화순군,33
2018-10,전남,장흥군,52
2018-10,전남,강진군,108
2018-10,전남,해남군,46
2018-10,전남,영암군,703
2018-10,전남,무안군,158
2018-10,전남,함평군,
2018-10,전남,영광군,
2018-10,전남,장성군,
2018-10,전남,완도군,
2018-10,전남,진도군,
2018-10,전남,신안군,
2018-10,경북,계,8,942
2018-10,경북,포항시,1,646
2018-10,경북,경주시,2,059
2018-10,경북,김천시,1,295
2018-10,경북,안동시,514
2018-10,경북,구미시,1,414
2018-10,경북,영주시,
2018-10,경북,영천시,970
2018-10,경북,상주시,171
2018-10,경북,문경시,
2018-10,경북,경산시,22
2018-10,경북,군위군,
2018-10,경북,의성군,
2018-10,경북,청송군,
2018-10,경북,영양군,
2018-10,경북,영덕군,
2018-10,경북,청도군,177
2018-10,경북,고령군,
2018-10,경북,성주군,56
2018-10,경북,칠곡군,148
2018-10,경북,예천군,470
2018-10,경북,봉화군,
2018-10,경북,울진군,
2018-10,경북,울릉군,
2018-10,경남,계,14,673
2018-10,경남,창원시,6,791
2018-10,경남,진주시,435
2018-10,경남,통영시,1,409
2018-10,경남,사천시,1,063
2018-10,경남,김해시,1,362
2018-10,경남,밀양시,364
2018-10,경남,거제시,1,680
2018-10,경남,양산시,1,367
2018-10,경남,의령군,111
2018-10,경남,함안군,
2018-10,경남,창녕군,40
2018-10,경남,고성군,
2018-10,경남,남해군,
2018-10,경남,하동군,7
2018-10,경남,산청군,33
2018-10,경남,함양군,5
2018-10,경남,거창군,6
2018-10,경남,합천군,
2018-10,제주,계,1,226
2018-10,제주,제주시,911
2018-10,제주,서귀포시,315
2018-11,서울,계,28
2018-11,서울,종로구,1
2018-11,서울,중구,0
2018-11,서울,용산구,0
2018-11,서울,성동구,0
2018-11,서울,광진구,0
2018-11,서울,동대문구,0
2018-11,서울,중랑구,0
2018-11,서울,성북구,0
2018-11,서울,강북구,0
2018-11,서울,도봉구,0
2018-11,서울,노원구,0
2018-11,서울,은평구,0
2018-11,서울,서대문구,0
2018-11,서울,마포구,0
2018-11,서울,양천구,3
2018-11,서울,강서구,0
2018-11,서울,구로구,0
2018-11,서울,금천구,0
2018-11,서울,영등포구,0
2018-11,서울,동작구,0
2018-11,서울,관악구,0
2018-11,서울,서초구,16
2018-11,서울,강남구,0
2018-11,서울,송파구,8
2018-11,서울,강동구,0
2018-11,부산,계,3,920
2018-11,부산,중구,0
2018-11,부산,서구,198
2018-11,부산,동구,405
2018-11,부산,영도구,28
2018-11,부산,부산진구,359
2018-11,부산,동래구,237
2018-11,부산,남구,60
2018-11,부산,북구,208
2018-11,부산,해운대구,68
2018-11,부산,사하구,289
2018-11,부산,금정구,212
2018-11,부산,강서구,141
2018-11,부산,연제구,271
2018-11,부산,수영구,41
2018-11,부산,사상구,160
2018-11,부산,기장군,1,243
2018-11,대구,계,429
2018-11,대구,중구,0
2018-11,대구,동구,44
2018-11,대구,서구,0
2018-11,대구,남구,0
2018-11,대구,북구,0
2018-11,대구,수성구,79
2018-11,대구,달서구,7
2018-11,대구,달성군,299
2018-11,인천,계,1,394
2018-11,인천,중구,598
2018-11,인천,남동구,99
2018-11,인천,서구,351
2018-11,인천,연수구,0
2018-11,인천,미추홀구,239
2018-11,인천,동구,43
2018-11,인천,부평구,30
2018-11,인천,계양구,34
2018-11,인천,강화군,0
2018-11,인천,옹진군,0
2018-11,광주,계,75
2018-11,광주,동구,8
2018-11,광주,서구,3
2018-11,광주,남구,0
2018-11,광주,북구,44
2018-11,광주,광산구,20
2018-11,대전,계,1,426
2018-11,대전,동구,191
2018-11,대전,중구,249
2018-11,대전,서구,205
2018-11,대전,유성구,488
2018-11,대전,대덕구,293
2018-11,울산,계,1,009
2018-11,울산,중구,104
2018-11,울산,남구,461
2018-11,울산,동구,84
2018-11,울산,북구,163
2018-11,울산,울주군,197
2018-11,경기,계,5,078
2018-11,경기,수원시,5
2018-11,경기,성남시,0
2018-11,경기,의정부시,140
2018-11,경기,안양시,43
2018-11,경기,부천시,44
2018-11,경기,광명시,0
2018-11,경기,평택시,868
2018-11,경기,동두천시,0
2018-11,경기,안산시,77
2018-11,경기,고양시,413
2018-11,경기,과천시,0
2018-11,경기,구리시,54
2018-11,경기,남양주시,617
2018-11,경기,오산시,3
2018-11,경기,시흥시,33
2018-11,경기,군포시,0
2018-11,경기,의왕시,1
2018-11,경기,하남시,18
2018-11,경기,용인시,378
2018-11,경기,파주시,13
2018-11,경기,이천시,71
2018-11,경기,안성시,1,181
2018-11,경기,김포시,47
2018-11,경기,양주시,11
2018-11,경기,여주시,201
2018-11,경기,화성시,455
2018-11,경기,광주시,109
2018-11,경기,연천군,64
2018-11,경기,포천시,170
2018-11,경기,가평군,21
2018-11,경기,양평군,41
2018-11,강원,계,5,300
2018-11,강원,춘천시,276
2018-11,강원,원주시,1,335
2018-11,강원,강릉시,434
2018-11,강원,동해시,1,031
2018-11,강원,태백시,133
2018-11,강원,속초시,522
2018-11,강원,삼척시,36
2018-11,강원,홍천군,17
2018-11,강원,횡성군,72
2018-11,강원,영월군,1
2018-11,강원,평창군,9
2018-11,강원,정선군,116
2018-11,강원,철원군,0
2018-11,강원,화천군,0
2018-11,강원,양구군,0
2018-11,강원,인제군,316
2018-11,강원,고성군,682
2018-11,강원,양양군,320
2018-11,충북,계,4,707
2018-11,충북,청주시,2,384
2018-11,충북,충주시,339
2018-11,충북,제천시,281
2018-11,충북,보은군,341
2018-11,충북,옥천군,39
2018-11,충북,영동군,24
2018-11,충북,증평군,0
2018-11,충북,진천군,248
2018-11,충북,괴산군,0
2018-11,충북,음성군,1,051
2018-11,충북,단양군,0
2018-11,충남,계,8,476
2018-11,충남,천안시,2,022
2018-11,충남,공주시,260
2018-11,충남,보령시,576
2018-11,충남,아산시,309
2018-11,충남,서산시,1,941
2018-11,충남,논산시,247
2018-11,충남,계룡시,170
2018-11,충남,당진시,1,467
2018-11,충남,금산군,
2018-11,충남,부여군,326
2018-11,충남,서천군,368
2018-11,충남,청양군,
2018-11,충남,홍성군,152
2018-11,충남,예산군,406
2018-11,충남,태안군,232
2018-11,세종,계,0
2018-11,세종,세종시,0
2018-11,전북,계,1,692
2018-11,전북,전주시,246
2018-11,전북,군산시,554
2018-11,전북,익산시,150
2018-11,전북,정읍시,36
2018-11,전북,남원시,0
2018-11,전북,김제시,119
2018-11,전북,완주군,513
2018-11,전북,진안군,0
2018-11,전북,무주군,0
2018-11,전북,장수군,0
2018-11,전북,임실군,30
2018-11,전북,순창군,44
2018-11,전북,고창군,0
2018-11,전북,부안군,0
2018-11,전남,계,1,689
2018-11,전남,목포시,481
2018-11,전남,여수시,0
2018-11,전남,순천시,43
2018-11,전남,나주시,18
2018-11,전남,광양시,60
2018-11,전남,담양군,0
2018-11,전남,곡성군,0
2018-11,전남,구례군,0
2018-11,전남,고흥군,20
2018-11,전남,보성군,0
2018-11,전남,화순군,32
2018-11,전남,장흥군,49
2018-11,전남,강진군,102
2018-11,전남,해남군,44
2018-11,전남,영암군,698
2018-11,전남,무안군,142
2018-11,전남,함평군,0
2018-11,전남,영광군,0
2018-11,전남,장성군,0
2018-11,전남,완도군,0
2018-11,전남,진도군,0
2018-11,전남,신안군,0
2018-11,경북,계,9,421
2018-11,경북,포항시,1,578
2018-11,경북,경주시,2,042
2018-11,경북,김천시,1,263
2018-11,경북,안동시,511
2018-11,경북,구미시,1,344
2018-11,경북,영주시,0
2018-11,경북,영천시,944
2018-11,경북,상주시,144
2018-11,경북,문경시,0
2018-11,경북,경산시,759
2018-11,경북,군위군,0
2018-11,경북,의성군,0
2018-11,경북,청송군,0
2018-11,경북,영양군,0
2018-11,경북,영덕군,0
2018-11,경북,청도군,177
2018-11,경북,고령군,0
2018-11,경북,성주군,54
2018-11,경북,칠곡군,135
2018-11,경북,예천군,470
2018-11,경북,봉화군,0
2018-11,경북,울진군,0
2018-11,경북,울릉군,0
2018-11,경남,계,14,213
2018-11,경남,창원시,6,765
2018-11,경남,진주시,435
2018-11,경남,통영시,1,407
2018-11,경남,사천시,1,035
2018-11,경남,김해시,1,326
2018-11,경남,밀양시,436
2018-11,경남,거제시,1,681
2018-11,경남,양산시,929
2018-11,경남,의령군,109
2018-11,경남,함안군,0
2018-11,경남,창녕군,38
2018-11,경남,고성군,0
2018-11,경남,남해군,0
2018-11,경남,하동군,7
2018-11,경남,산청군,34
2018-11,경남,함양군,5
2018-11,경남,거창군,6
2018-11,경남,합천군,0
2018-11,제주,계,1,265
2018-11,제주,제주시,889
2018-11,제주,서귀포시,376
2018-12,서울,계,27
2018-12,서울,종로구,0
2018-12,서울,중구,0
2018-12,서울,용산구,0
2018-12,서울,성동구,0
2018-12,서울,광진구,0
2018-12,서울,동대문구,0
2018-12,서울,중랑구,0
2018-12,서울,성북구,0
2018-12,서울,강북구,0
2018-12,서울,도봉구,0
2018-12,서울,노원구,0
2018-12,서울,은평구,0
2018-12,서울,서대문구,0
2018-12,서울,마포구,0
2018-12,서울,양천구,3
2018-12,서울,강서구,0
2018-12,서울,구로구,0
2018-12,서울,금천구,0
2018-12,서울,영등포구,0
2018-12,서울,동작구,0
2018-12,서울,관악구,0
2018-12,서울,서초구,16
2018-12,서울,강남구,0
2018-12,서울,송파구,8
2018-12,서울,강동구,0
2018-12,부산,계,4,153
2018-12,부산,중구,0
2018-12,부산,서구,197
2018-12,부산,동구,468
2018-12,부산,영도구,199
2018-12,부산,부산진구,361
2018-12,부산,동래구,212
2018-12,부산,남구,60
2018-12,부산,북구,203
2018-12,부산,해운대구,64
2018-12,부산,사하구,251
2018-12,부산,금정구,214
2018-12,부산,강서구,141
2018-12,부산,연제구,251
2018-12,부산,수영구,41
2018-12,부산,사상구,307
2018-12,부산,기장군,1,184
2018-12,대구,계,362
2018-12,대구,중구,0
2018-12,대구,동구,29
2018-12,대구,서구,0
2018-12,대구,남구,0
2018-12,대구,북구,0
2018-12,대구,수성구,77
2018-12,대구,달서구,7
2018-12,대구,달성군,249
2018-12,인천,계,1,324
2018-12,인천,중구,582
2018-12,인천,남동구,99
2018-12,인천,서구,322
2018-12,인천,연수구,0
2018-12,인천,미추홀구,239
2018-12,인천,동구,34
2018-12,인천,부평구,14
2018-12,인천,계양구,34
2018-12,인천,강화군,0
2018-12,인천,옹진군,0
2018-12,광주,계,58
2018-12,광주,동구,0
2018-12,광주,서구,3
2018-12,광주,남구,0
2018-12,광주,북구,41
2018-12,광주,광산구,14
2018-12,대전,계,1,183
2018-12,대전,동구,153
2018-12,대전,중구,234
2018-12,대전,서구,145
2018-12,대전,유성구,471
2018-12,대전,대덕구,180
2018-12,울산,계,997
2018-12,울산,중구,92
2018-12,울산,남구,461
2018-12,울산,동구,84
2018-12,울산,북구,163
2018-12,울산,울주군,197
2018-12,경기,계,4,968
2018-12,경기,수원시,5
2018-12,경기,성남시,0
2018-12,경기,의정부시,131
2018-12,경기,안양시,43
2018-12,경기,부천시,44
2018-12,경기,광명시,0
2018-12,경기,평택시,857
2018-12,경기,동두천시,176
2018-12,경기,안산시,77
2018-12,경기,고양시,413
2018-12,경기,과천시,0
2018-12,경기,구리시,52
2018-12,경기,남양주시,558
2018-12,경기,오산시,3
2018-12,경기,시흥시,31
2018-12,경기,군포시,0
2018-12,경기,의왕시,1
2018-12,경기,하남시,18
2018-12,경기,용인시,358
2018-12,경기,파주시,13
2018-12,경기,이천시,57
2018-12,경기,안성시,1,168
2018-12,경기,김포시,44
2018-12,경기,양주시,11
2018-12,경기,여주시,191
2018-12,경기,화성시,415
2018-12,경기,광주시,109
2018-12,경기,연천군,59
2018-12,경기,포천시,79
2018-12,경기,가평군,18
2018-12,경기,양평군,37
2018-12,강원,계,5,736
2018-12,강원,춘천시,262
2018-12,강원,원주시,1,291
2018-12,강원,강릉시,420
2018-12,강원,동해시,1,014
2018-12,강원,태백시,125
2018-12,강원,속초시,755
2018-12,강원,삼척시,35
2018-12,강원,홍천군,15
2018-12,강원,횡성군,73
2018-12,강원,영월군,337
2018-12,강원,평창군,9
2018-12,강원,정선군,114
2018-12,강원,철원군,0
2018-12,강원,화천군,0
2018-12,강원,양구군,0
2018-12,강원,인제군,314
2018-12,강원,고성군,656
2018-12,강원,양양군,316
2018-12,충북,계,4,560
2018-12,충북,청주시,2,258
2018-12,충북,충주시,316
2018-12,충북,제천시,265
2018-12,충북,보은군,338
2018-12,충북,옥천군,31
2018-12,충북,영동군,24
2018-12,충북,증평군,0
2018-12,충북,진천군,267
2018-12,충북,괴산군,0
2018-12,충북,음성군,1,061
2018-12,충북,단양군,0
2018-12,충남,계,7,763
2018-12,충남,천안시,1,517
2018-12,충남,공주시,299
2018-12,충남,보령시,567
2018-12,충남,아산시,281
2018-12,충남,서산시,1,894
2018-12,충남,논산시,247
2018-12,충남,계룡시,166
2018-12,충남,당진시,1,360
2018-12,충남,금산군,0
2018-12,충남,부여군,326
2018-12,충남,서천군,368
2018-12,충남,청양군,0
2018-12,충남,홍성군,139
2018-12,충남,예산군,376
2018-12,충남,태안군,223
2018-12,세종,계,0
2018-12,세종,세종시,0
2018-12,전북,계,1,607
2018-12,전북,전주시,225
2018-12,전북,군산시,529
2018-12,전북,익산시,139
2018-12,전북,정읍시,31
2018-12,전북,남원시,0
2018-12,전북,김제시,111
2018-12,전북,완주군,498
2018-12,전북,진안군,0
2018-12,전북,무주군,0
2018-12,전북,장수군,0
2018-12,전북,임실군,30
2018-12,전북,순창군,44
2018-12,전북,고창군,0
2018-12,전북,부안군,0
2018-12,전남,계,1,663
2018-12,전남,목포시,421
2018-12,전남,여수시,0
2018-12,전남,순천시,43
2018-12,전남,나주시,0
2018-12,전남,광양시,57
2018-12,전남,담양군,122
2018-12,전남,곡성군,0
2018-12,전남,구례군,0
2018-12,전남,고흥군,30
2018-12,전남,보성군,0
2018-12,전남,화순군,32
2018-12,전남,장흥군,49
2018-12,전남,강진군,84
2018-12,전남,해남군,41
2018-12,전남,영암군,645
2018-12,전남,무안군,131
2018-12,전남,함평군,0
2018-12,전남,영광군,0
2018-12,전남,장성군,0
2018-12,전남,완도군,0
2018-12,전남,진도군,8
2018-12,전남,신안군,0
2018-12,경북,계,8,995
2018-12,경북,포항시,1,508
2018-12,경북,경주시,2,009
2018-12,경북,김천시,1,258
2018-12,경북,안동시,504
2018-12,경북,구미시,1,082
2018-12,경북,영주시,0
2018-12,경북,영천시,900
2018-12,경북,상주시,125
2018-12,경북,문경시,0
2018-12,경북,경산시,797
2018-12,경북,군위군,0
2018-12,경북,의성군,0
2018-12,경북,청송군,0
2018-12,경북,영양군,0
2018-12,경북,영덕군,0
2018-12,경북,청도군,170
2018-12,경북,고령군,0
2018-12,경북,성주군,52
2018-12,경북,칠곡군,121
2018-12,경북,예천군,469
2018-12,경북,봉화군,0
2018-12,경북,울진군,0
2018-12,경북,울릉군,0
2018-12,경남,계,14,147
2018-12,경남,창원시,6,754
2018-12,경남,진주시,434
2018-12,경남,통영시,1,511
2018-12,경남,사천시,1,031
2018-12,경남,김해시,1,301
2018-12,경남,밀양시,439
2018-12,경남,거제시,1,694
2018-12,경남,양산시,902
2018-12,경남,의령군,1
2018-12,경남,함안군,0
2018-12,경남,창녕군,35
2018-12,경남,고성군,0
2018-12,경남,남해군,0
2018-12,경남,하동군,7
2018-12,경남,산청군,27
2018-12,경남,함양군,5
2018-12,경남,거창군,6
2018-12,경남,합천군,0
2018-12,제주,계,1,295
2018-12,제주,제주시,851
2018-12,제주,서귀포시,444
2019-01,서울,계,27
2019-01,서울,종로구,0
2019-01,서울,중구,0
2019-01,서울,용산구,0
2019-01,서울,성동구,0
2019-01,서울,광진구,0
2019-01,서울,동대문구,0
2019-01,서울,중랑구,0
2019-01,서울,성북구,0
2019-01,서울,강북구,0
2019-01,서울,도봉구,0
2019-01,서울,노원구,0
2019-01,서울,은평구,0
2019-01,서울,서대문구,0
2019-01,서울,마포구,0
2019-01,서울,양천구,3
2019-01,서울,강서구,0
2019-01,서울,구로구,0
2019-01,서울,금천구,0
2019-01,서울,영등포구,0
2019-01,서울,동작구,0
2019-01,서울,관악구,0
2019-01,서울,서초구,16
2019-01,서울,강남구,0
2019-01,서울,송파구,8
2019-01,서울,강동구,0
2019-01,부산,계,5,224
2019-01,부산,중구,0
2019-01,부산,서구,199
2019-01,부산,동구,387
2019-01,부산,영도구,665
2019-01,부산,부산진구,1,140
2019-01,부산,동래구,202
2019-01,부산,남구,72
2019-01,부산,북구,203
2019-01,부산,해운대구,62
2019-01,부산,사하구,255
2019-01,부산,금정구,215
2019-01,부산,강서구,141
2019-01,부산,연제구,251
2019-01,부산,수영구,40
2019-01,부산,사상구,293
2019-01,부산,기장군,1,099
2019-01,대구,계,291
2019-01,대구,중구,0
2019-01,대구,동구,23
2019-01,대구,서구,0
2019-01,대구,남구,0
2019-01,대구,북구,0
2019-01,대구,수성구,74
2019-01,대구,달서구,7
2019-01,대구,달성군,187
2019-01,인천,계,1,357
2019-01,인천,중구,581
2019-01,인천,남동구,99
2019-01,인천,서구,295
2019-01,인천,연수구,0
2019-01,인천,미추홀구,239
2019-01,인천,동구,30
2019-01,인천,부평구,79
2019-01,인천,계양구,34
2019-01,인천,강화군,0
2019-01,인천,옹진군,0
2019-01,광주,계,52
2019-01,광주,동구,0
2019-01,광주,서구,3
2019-01,광주,남구,0
2019-01,광주,북구,38
2019-01,광주,광산구,11
